country,prior_programming_experience,weeks_in_course,hours_spent_learning_per_week,practice_problems_solved,projects_completed,tutorial_videos_watched,uses_kaggle,participates_in_discussion_forums,debugging_sessions_per_week,self_reported_confidence_python,final_exam_score,passed_exam,age_group
3,3,0.4285714285714286,0.3684210526315789,0.46153846153846145,0.2222222222222222,0.3409090909090909,0.0,1.0,0.23529411764705882,0.6666666666666665,0.378,0.0,0.0
4,1,0.8571428571428571,0.4093567251461988,0.3653846153846154,0.2222222222222222,0.29545454545454547,0.0,0.0,0.3529411764705882,0.5555555555555556,0.585,0.0,2.0
9,3,0.14285714285714285,0.6081871345029239,0.5,0.1111111111111111,0.5227272727272727,1.0,0.0,0.11764705882352941,0.4444444444444445,0.277,0.0,3.5
8,1,1.0,0.2046783625730994,0.46153846153846145,0.4444444444444444,0.5,1.0,0.0,0.1764705882352941,0.8888888888888888,0.418,0.0,2.0
3,1,0.0,0.48538011695906436,0.48076923076923084,0.2222222222222222,0.5681818181818181,0.0,1.0,0.3529411764705882,0.2222222222222222,0.499,0.0,3.0
4,3,0.6428571428571428,0.4093567251461988,0.5769230769230769,0.3333333333333333,0.5227272727272727,0.0,0.0,0.11764705882352941,0.4444444444444445,0.379,0.0,0.0
7,1,0.14285714285714285,0.3508771929824561,0.5192307692307692,0.2222222222222222,0.47727272727272735,1.0,1.0,0.23529411764705882,0.4444444444444445,0.414,0.0,2.0
0,3,0.5714285714285714,0.567251461988304,0.75,0.3333333333333333,0.5909090909090908,1.0,0.0,0.23529411764705882,0.7777777777777777,0.38799999999999996,0.0,0.0
7,3,0.6428571428571428,0.5614035087719298,0.32692307692307687,0.1111111111111111,0.5681818181818181,1.0,1.0,0.3529411764705882,0.7777777777777777,0.40399999999999997,0.0,1.0
2,1,0.7142857142857143,0.24561403508771928,0.46153846153846145,0.2222222222222222,0.4318181818181818,1.0,1.0,0.29411764705882354,0.0,0.09300000000000001,0.0,1.0
1,3,0.7142857142857143,0.38011695906432746,0.653846153846154,0.5555555555555556,0.8749999999999998,1.0,1.0,0.23529411764705882,0.5555555555555556,0.501,0.0,1.0
3,2,1.0,0.45614035087719296,0.3653846153846154,0.3333333333333333,0.4090909090909091,0.0,1.0,0.29411764705882354,0.5555555555555556,0.34299999999999997,0.0,1.0
2,1,0.3571428571428571,0.36257309941520466,0.46153846153846145,0.2222222222222222,0.3863636363636364,0.0,1.0,0.5294117647058824,1.0,0.484,0.0,1.0
6,1,0.7142857142857143,0.5146198830409356,0.6923076923076923,0.0,0.6363636363636362,0.0,0.0,0.5294117647058824,0.1111111111111111,0.474,0.0,0.0
2,3,0.3571428571428571,0.45614035087719296,0.46153846153846145,0.1111111111111111,0.5454545454545454,0.0,0.0,0.47058823529411764,0.4444444444444445,0.436,0.0,2.0
4,1,0.21428571428571427,0.7309941520467835,0.5961538461538463,0.2222222222222222,0.6136363636363635,1.0,1.0,0.4117647058823529,0.5555555555555556,0.713,1.0,2.0
3,2,1.0,0.14035087719298245,0.46153846153846145,0.4444444444444444,0.25000000000000006,1.0,0.0,0.3529411764705882,0.2222222222222222,0.509,0.0,2.0
0,3,0.5,0.38596491228070173,0.5384615384615385,0.1111111111111111,0.3863636363636364,1.0,0.0,0.29411764705882354,0.0,0.219,0.0,3.0
4,2,0.2857142857142857,0.25146198830409355,0.34615384615384626,0.5555555555555556,0.47727272727272735,1.0,0.0,0.1764705882352941,0.8888888888888888,0.672,1.0,1.0
4,3,0.4285714285714286,0.5146198830409356,0.3846153846153846,0.3333333333333333,0.5,0.0,1.0,0.23529411764705882,0.1111111111111111,0.215,0.0,3.5
1,2,0.5714285714285714,0.12280701754385964,0.4423076923076923,0.2222222222222222,0.47727272727272735,1.0,0.0,0.3529411764705882,0.3333333333333333,0.46399999999999997,0.0,1.0
1,3,0.8571428571428571,0.4678362573099415,0.7884615384615385,0.5555555555555556,0.3409090909090909,0.0,0.0,0.11764705882352941,0.8888888888888888,0.47200000000000003,0.0,0.0
8,2,0.8571428571428571,0.2982456140350877,0.21153846153846156,0.3333333333333333,0.5454545454545454,1.0,0.0,0.29411764705882354,0.8888888888888888,0.647,1.0,3.5
8,1,0.9285714285714286,0.2807017543859649,0.3846153846153846,0.1111111111111111,0.659090909090909,0.0,1.0,0.11764705882352941,0.7777777777777777,0.456,0.0,2.0
5,3,0.2857142857142857,0.15789473684210525,0.3653846153846154,0.2222222222222222,0.5681818181818181,0.0,1.0,0.0,0.3333333333333333,0.09699999999999999,0.0,3.5
9,3,0.7142857142857143,0.32748538011695905,0.48076923076923084,0.3333333333333333,0.27272727272727276,0.0,1.0,0.5294117647058824,0.0,0.245,0.0,2.0
3,1,0.9285714285714286,0.6023391812865497,0.5192307692307692,0.0,0.3636363636363637,0.0,0.0,0.11764705882352941,0.6666666666666665,0.42600000000000005,0.0,3.0
3,0,0.2857142857142857,0.40350877192982454,0.46153846153846145,0.2222222222222222,0.29545454545454547,0.0,1.0,0.3529411764705882,0.1111111111111111,0.601,1.0,1.0
2,3,0.9285714285714286,0.52046783625731,0.40384615384615397,0.3333333333333333,0.5909090909090908,0.0,0.0,0.29411764705882354,0.7777777777777777,0.5710000000000001,0.0,2.0
3,3,0.21428571428571427,0.7017543859649122,0.3846153846153846,0.2222222222222222,0.45454545454545453,0.0,1.0,0.3529411764705882,1.0,0.44799999999999995,0.0,2.0
3,1,0.3571428571428571,0.45614035087719296,0.42307692307692313,0.0,0.5454545454545454,1.0,1.0,0.4117647058823529,1.0,0.33299999999999996,0.0,0.0
9,1,0.07142857142857142,0.30994152046783624,0.48076923076923084,0.1111111111111111,0.4090909090909091,1.0,1.0,0.3529411764705882,0.1111111111111111,0.316,0.0,0.0
6,1,0.14285714285714285,0.49122807017543857,0.5384615384615385,0.1111111111111111,0.3636363636363637,1.0,1.0,0.23529411764705882,1.0,0.6779999999999999,1.0,0.0
8,1,0.0,0.3157894736842105,0.46153846153846145,0.2222222222222222,0.3636363636363637,1.0,1.0,0.29411764705882354,0.2222222222222222,0.414,0.0,0.0
8,3,0.07142857142857142,0.3216374269005848,0.6346153846153846,0.2222222222222222,0.3636363636363637,0.0,1.0,0.4117647058823529,0.5555555555555556,0.313,0.0,1.0
0,0,0.07142857142857142,0.14035087719298245,0.5769230769230769,0.3333333333333333,0.3181818181818182,1.0,0.0,0.23529411764705882,0.3333333333333333,0.479,0.0,0.0
3,1,0.5,0.5730994152046783,0.4423076923076923,0.4444444444444444,0.4318181818181818,0.0,0.0,0.11764705882352941,0.1111111111111111,0.461,0.0,3.5
9,3,0.5,0.3391812865497076,0.32692307692307687,0.2222222222222222,0.75,0.0,1.0,0.29411764705882354,0.0,0.308,0.0,3.0
8,2,0.07142857142857142,0.43859649122807015,0.34615384615384626,0.0,0.6136363636363635,1.0,1.0,0.3529411764705882,0.2222222222222222,0.545,0.0,0.0
9,1,0.8571428571428571,0.22807017543859648,0.34615384615384626,0.0,0.47727272727272735,0.0,0.0,0.3529411764705882,0.3333333333333333,0.344,0.0,3.5
7,3,0.9285714285714286,0.48538011695906436,0.6153846153846154,0.3333333333333333,0.4318181818181818,0.0,1.0,0.23529411764705882,0.8888888888888888,0.337,0.0,3.0
6,1,0.3571428571428571,0.27485380116959063,0.5192307692307692,0.2222222222222222,0.5909090909090908,1.0,0.0,0.11764705882352941,0.8888888888888888,0.505,0.0,2.0
3,3,1.0,0.38596491228070173,0.653846153846154,0.1111111111111111,0.6136363636363635,1.0,0.0,0.29411764705882354,0.4444444444444445,0.11199999999999999,0.0,2.0
0,1,0.2857142857142857,0.5614035087719298,0.5961538461538463,0.5555555555555556,0.5227272727272727,1.0,0.0,0.29411764705882354,0.4444444444444445,0.631,1.0,1.0
2,2,0.14285714285714285,0.5497076023391813,0.46153846153846145,0.1111111111111111,0.7045454545454546,0.0,1.0,0.29411764705882354,0.6666666666666665,0.618,1.0,2.0
8,3,0.2857142857142857,0.40350877192982454,0.48076923076923084,0.3333333333333333,0.6363636363636362,1.0,1.0,0.11764705882352941,0.7777777777777777,0.488,0.0,3.5
7,1,0.2857142857142857,0.09941520467836257,0.5192307692307692,0.4444444444444444,0.4090909090909091,1.0,1.0,0.3529411764705882,0.2222222222222222,0.48,0.0,2.0
9,2,0.2857142857142857,0.8771929824561403,0.3846153846153846,0.4444444444444444,0.29545454545454547,1.0,1.0,0.23529411764705882,0.4444444444444445,0.917,1.0,1.0
1,0,0.14285714285714285,0.7134502923976608,0.2692307692307693,0.6666666666666666,0.3409090909090909,1.0,1.0,0.058823529411764705,0.6666666666666665,0.9265000000000001,1.0,2.0
4,1,1.0,0.5380116959064327,0.5769230769230769,0.1111111111111111,0.1363636363636364,0.0,1.0,0.29411764705882354,0.1111111111111111,0.374,0.0,3.0
3,1,0.14285714285714285,0.27485380116959063,0.5576923076923077,0.4444444444444444,0.5227272727272727,0.0,0.0,0.47058823529411764,0.8888888888888888,0.44,0.0,0.0
3,1,0.21428571428571427,0.391812865497076,0.2692307692307693,0.4444444444444444,0.20454545454545453,1.0,1.0,0.47058823529411764,0.2222222222222222,0.524,0.0,3.0
7,0,0.4285714285714286,0.3157894736842105,0.32692307692307687,0.1111111111111111,0.3863636363636364,1.0,0.0,0.29411764705882354,0.6666666666666665,0.647,1.0,3.5
9,2,0.7857142857142857,0.631578947368421,0.42307692307692313,0.1111111111111111,0.4318181818181818,0.0,1.0,0.4117647058823529,0.8888888888888888,0.608,1.0,2.0
5,3,0.7857142857142857,0.45614035087719296,0.6153846153846154,0.3333333333333333,0.45454545454545453,1.0,1.0,0.47058823529411764,0.8888888888888888,0.489,0.0,2.0
3,1,0.7857142857142857,0.26900584795321636,0.5576923076923077,0.6666666666666666,0.5,0.0,1.0,0.058823529411764705,0.2222222222222222,0.596,0.0,0.0
5,1,0.9285714285714286,0.32748538011695905,0.6346153846153846,0.6666666666666666,0.6136363636363635,0.0,0.0,0.23529411764705882,0.1111111111111111,0.685,1.0,1.0
1,2,0.07142857142857142,0.6081871345029239,0.5192307692307692,0.1111111111111111,0.5681818181818181,0.0,0.0,0.29411764705882354,0.4444444444444445,0.449,0.0,0.0
7,1,0.6428571428571428,0.6900584795321637,0.4423076923076923,0.2222222222222222,0.3409090909090909,0.0,0.0,0.058823529411764705,0.4444444444444445,0.568,0.0,2.0
9,1,0.21428571428571427,0.6783625730994152,0.46153846153846145,0.3333333333333333,0.3181818181818182,0.0,0.0,0.4117647058823529,0.7777777777777777,0.598,0.0,1.0
9,0,0.21428571428571427,0.543859649122807,0.5576923076923077,0.2222222222222222,0.47727272727272735,1.0,1.0,0.1764705882352941,0.5555555555555556,0.7190000000000001,1.0,0.0
6,3,0.0,0.36257309941520466,0.25,0.4444444444444444,0.3181818181818182,0.0,0.0,0.1764705882352941,0.6666666666666665,0.413,0.0,3.0
4,3,0.6428571428571428,0.0,0.21153846153846156,0.3333333333333333,0.7727272727272727,0.0,1.0,0.1764705882352941,0.7777777777777777,0.151,0.0,0.0
8,1,0.5,0.4619883040935672,0.5,0.0,0.3863636363636364,1.0,0.0,0.5294117647058824,0.8888888888888888,0.508,0.0,2.0
8,3,0.0,0.4093567251461988,0.28846153846153844,0.1111111111111111,0.3636363636363637,0.0,1.0,0.23529411764705882,0.3333333333333333,0.133,0.0,2.0
2,3,0.5,0.4327485380116959,0.21153846153846156,0.1111111111111111,0.4318181818181818,1.0,1.0,0.1764705882352941,0.4444444444444445,0.21,0.0,2.0
0,3,0.4285714285714286,0.42105263157894735,0.5769230769230769,0.4444444444444444,0.45454545454545453,1.0,0.0,0.058823529411764705,0.3333333333333333,0.47000000000000003,0.0,2.0
7,1,0.5714285714285714,0.17543859649122806,0.46153846153846145,0.5555555555555556,0.4318181818181818,0.0,0.0,0.29411764705882354,0.8888888888888888,0.547,0.0,2.0
1,2,0.5,0.5087719298245613,0.09615384615384615,0.2222222222222222,0.4318181818181818,1.0,1.0,0.23529411764705882,0.1111111111111111,0.584,0.0,0.0
9,1,0.2857142857142857,0.52046783625731,0.3653846153846154,0.2222222222222222,0.3181818181818182,1.0,1.0,0.29411764705882354,0.7777777777777777,0.36,0.0,2.0
4,1,0.5,0.5263157894736842,0.5961538461538463,0.6666666666666666,0.5,1.0,0.0,0.47058823529411764,0.6666666666666665,0.8270000000000001,1.0,0.0
5,3,0.9285714285714286,0.5730994152046783,0.42307692307692313,0.2222222222222222,0.5681818181818181,0.0,0.0,0.11764705882352941,0.6666666666666665,0.253,0.0,1.0
7,2,1.0,0.5146198830409356,0.6153846153846154,0.3333333333333333,0.7272727272727273,0.0,1.0,0.11764705882352941,0.7777777777777777,0.634,1.0,2.0
2,2,0.7142857142857143,0.3391812865497076,0.5961538461538463,0.2222222222222222,0.29545454545454547,0.0,0.0,0.11764705882352941,0.0,0.378,0.0,2.0
7,1,0.6428571428571428,0.39766081871345027,0.7307692307692308,0.5555555555555556,0.3181818181818182,1.0,0.0,0.058823529411764705,0.0,0.522,0.0,2.0
2,3,0.7857142857142857,0.4269005847953216,0.48076923076923084,0.0,0.8749999999999998,1.0,1.0,0.47058823529411764,0.6666666666666665,0.34500000000000003,0.0,1.0
9,3,1.0,0.4269005847953216,0.7692307692307692,0.0,0.45454545454545453,1.0,1.0,0.6176470588235293,0.1111111111111111,0.32,0.0,0.0
0,3,0.7857142857142857,0.5847953216374269,0.28846153846153844,0.0,0.3863636363636364,0.0,0.0,0.11764705882352941,0.3333333333333333,0.20500000000000002,0.0,2.0
2,1,0.14285714285714285,0.52046783625731,0.28846153846153844,0.1111111111111111,0.5227272727272727,0.0,1.0,0.1764705882352941,0.5555555555555556,0.435,0.0,0.0
9,2,1.0,0.7719298245614035,0.5,0.3333333333333333,0.6363636363636362,0.0,1.0,0.11764705882352941,0.4444444444444445,0.6809999999999999,1.0,3.5
9,2,0.6428571428571428,0.7953216374269005,0.42307692307692313,0.1111111111111111,0.5227272727272727,0.0,1.0,0.4117647058823529,0.4444444444444445,0.6659999999999999,1.0,1.0
0,1,0.4285714285714286,0.42105263157894735,0.48076923076923084,0.3333333333333333,0.4090909090909091,1.0,0.0,0.5294117647058824,0.5555555555555556,0.56,0.0,3.5
8,2,0.7857142857142857,0.0,0.2692307692307693,0.1111111111111111,0.47727272727272735,0.0,0.0,0.23529411764705882,1.0,0.264,0.0,0.0
7,0,0.21428571428571427,0.6257309941520467,0.13461538461538458,0.3333333333333333,0.5,0.0,0.0,0.23529411764705882,0.6666666666666665,0.761,1.0,0.0
3,3,0.2857142857142857,0.3157894736842105,0.46153846153846145,0.1111111111111111,0.5,1.0,0.0,0.29411764705882354,0.1111111111111111,0.184,0.0,0.0
3,1,0.5714285714285714,0.26900584795321636,0.5192307692307692,0.4444444444444444,0.5227272727272727,0.0,1.0,0.11764705882352941,0.3333333333333333,0.517,0.0,0.0
5,0,0.4285714285714286,0.3391812865497076,0.6153846153846154,0.1111111111111111,0.22727272727272724,1.0,1.0,0.4117647058823529,0.6666666666666665,0.778,1.0,1.0
5,3,0.21428571428571427,0.3333333333333333,0.5192307692307692,0.6666666666666666,0.3863636363636364,0.0,1.0,0.23529411764705882,0.4444444444444445,0.549,0.0,1.0
3,0,0.3571428571428571,0.5146198830409356,0.6923076923076923,0.6666666666666666,0.47727272727272735,1.0,1.0,0.3529411764705882,1.0,0.743,1.0,3.5
1,0,0.6428571428571428,0.13450292397660818,0.5192307692307692,0.3333333333333333,0.5454545454545454,0.0,1.0,0.29411764705882354,0.8888888888888888,0.5920000000000001,0.0,2.0
3,1,0.9285714285714286,0.2222222222222222,0.48076923076923084,0.1111111111111111,0.5681818181818181,0.0,1.0,0.29411764705882354,0.5555555555555556,0.259,0.0,3.5
5,2,0.7142857142857143,0.4678362573099415,0.6730769230769231,0.1111111111111111,0.3863636363636364,1.0,0.0,0.11764705882352941,0.3333333333333333,0.516,0.0,3.0
4,2,0.4285714285714286,0.52046783625731,0.42307692307692313,0.2222222222222222,0.45454545454545453,1.0,1.0,0.3529411764705882,1.0,0.64,1.0,0.0
5,1,0.8571428571428571,0.52046783625731,0.4423076923076923,0.2222222222222222,0.5681818181818181,0.0,1.0,0.47058823529411764,0.3333333333333333,0.551,0.0,0.0
1,3,0.6428571428571428,0.26900584795321636,0.4423076923076923,0.0,0.4318181818181818,1.0,0.0,0.29411764705882354,0.2222222222222222,0.064,0.0,1.0
7,3,0.8571428571428571,0.239766081871345,0.34615384615384626,0.2222222222222222,0.5,1.0,0.0,0.1764705882352941,0.5555555555555556,0.23399999999999999,0.0,0.0
3,3,0.5714285714285714,0.3216374269005848,0.5,0.1111111111111111,0.25000000000000006,0.0,0.0,0.29411764705882354,0.7777777777777777,0.172,0.0,2.0
0,1,0.21428571428571427,0.4502923976608187,0.5769230769230769,0.5555555555555556,0.6818181818181819,1.0,1.0,0.5294117647058824,0.0,0.595,0.0,0.0
4,3,0.6428571428571428,0.672514619883041,0.3653846153846154,0.1111111111111111,0.5909090909090908,0.0,0.0,0.11764705882352941,0.1111111111111111,0.028999999999999998,0.0,0.0
9,3,0.14285714285714285,0.05263157894736842,0.5961538461538463,0.1111111111111111,0.4090909090909091,0.0,1.0,0.4117647058823529,0.3333333333333333,0.07400000000000001,0.0,3.5
1,3,0.5,0.3684210526315789,0.6153846153846154,0.2222222222222222,0.5454545454545454,0.0,0.0,0.23529411764705882,0.6666666666666665,0.162,0.0,3.5
5,2,1.0,0.17543859649122806,0.5576923076923077,0.0,0.47727272727272735,0.0,0.0,0.4117647058823529,0.1111111111111111,0.41500000000000004,0.0,3.5
0,0,0.0,0.11695906432748537,0.7692307692307692,0.1111111111111111,0.45454545454545453,0.0,1.0,0.47058823529411764,1.0,0.649,1.0,1.0
2,0,0.5714285714285714,0.5789473684210527,0.3653846153846154,0.3333333333333333,0.15909090909090912,0.0,1.0,0.1764705882352941,0.7777777777777777,0.7390000000000001,1.0,3.0
8,1,0.8571428571428571,0.5029239766081871,0.5961538461538463,0.0,0.5227272727272727,0.0,0.0,0.1764705882352941,0.2222222222222222,0.297,0.0,2.0
3,2,0.0,0.48538011695906436,0.32692307692307687,0.4444444444444444,0.3636363636363637,1.0,1.0,0.4117647058823529,0.1111111111111111,0.603,1.0,3.0
8,2,0.07142857142857142,0.5730994152046783,0.5576923076923077,0.1111111111111111,0.6818181818181819,1.0,0.0,0.3529411764705882,0.6666666666666665,0.7140000000000001,1.0,1.0
1,1,0.8571428571428571,0.32748538011695905,0.48076923076923084,0.0,0.6363636363636362,0.0,1.0,0.47058823529411764,1.0,0.429,0.0,1.0
2,1,0.5,0.3333333333333333,0.5,0.4444444444444444,0.47727272727272735,0.0,1.0,0.47058823529411764,0.8888888888888888,0.547,0.0,2.0
2,3,0.5714285714285714,0.7953216374269005,0.32692307692307687,0.3333333333333333,0.5454545454545454,1.0,0.0,0.23529411764705882,0.3333333333333333,0.295,0.0,0.0
2,0,0.4285714285714286,0.3684210526315789,0.3653846153846154,0.1111111111111111,0.25000000000000006,0.0,1.0,0.29411764705882354,0.1111111111111111,0.461,0.0,1.0
9,1,0.14285714285714285,0.5380116959064327,0.48076923076923084,0.3333333333333333,0.47727272727272735,0.0,0.0,0.3529411764705882,0.8888888888888888,0.563,0.0,3.5
1,1,0.4285714285714286,0.4093567251461988,0.1923076923076923,0.2222222222222222,0.5909090909090908,0.0,0.0,0.1764705882352941,1.0,0.47200000000000003,0.0,0.0
7,1,0.3571428571428571,0.08771929824561403,0.48076923076923084,0.3333333333333333,0.3409090909090909,1.0,0.0,0.23529411764705882,0.4444444444444445,0.391,0.0,1.0
8,3,0.07142857142857142,0.05263157894736842,0.32692307692307687,0.1111111111111111,0.5909090909090908,0.0,0.0,0.3529411764705882,1.0,0.227,0.0,1.0
7,3,0.14285714285714285,0.30994152046783624,0.3846153846153846,0.1111111111111111,0.5227272727272727,0.0,1.0,0.29411764705882354,0.6666666666666665,0.22100000000000003,0.0,1.0
0,1,0.7142857142857143,0.5964912280701754,0.23076923076923073,0.2222222222222222,0.4318181818181818,1.0,1.0,0.29411764705882354,1.0,0.499,0.0,3.5
6,3,0.8571428571428571,0.5497076023391813,0.3846153846153846,0.1111111111111111,0.5227272727272727,0.0,1.0,0.3529411764705882,0.4444444444444445,0.277,0.0,3.0
4,2,0.7857142857142857,0.567251461988304,0.48076923076923084,0.6666666666666666,0.5227272727272727,0.0,0.0,0.3529411764705882,0.4444444444444445,0.682,1.0,3.5
4,1,0.8571428571428571,0.23391812865497075,0.5192307692307692,0.3333333333333333,0.3636363636363637,1.0,1.0,0.23529411764705882,0.5555555555555556,0.302,0.0,0.0
7,1,0.6428571428571428,0.6900584795321637,0.42307692307692313,0.5555555555555556,0.5454545454545454,0.0,0.0,0.5294117647058824,0.4444444444444445,0.693,1.0,1.0
6,1,0.6428571428571428,0.239766081871345,0.6730769230769231,0.1111111111111111,0.5,1.0,1.0,0.3529411764705882,0.7777777777777777,0.28600000000000003,0.0,2.0
6,1,0.8571428571428571,0.4444444444444444,0.5,0.1111111111111111,0.3636363636363637,0.0,1.0,0.0,0.3333333333333333,0.257,0.0,0.0
3,1,0.7857142857142857,0.4093567251461988,0.3076923076923077,0.3333333333333333,0.3181818181818182,0.0,0.0,0.11764705882352941,0.2222222222222222,0.358,0.0,1.0
0,1,1.0,0.38011695906432746,0.5769230769230769,0.0,0.47727272727272735,0.0,1.0,0.29411764705882354,0.2222222222222222,0.446,0.0,1.0
1,2,0.2857142857142857,0.6432748538011696,0.28846153846153844,0.1111111111111111,0.5454545454545454,1.0,1.0,0.058823529411764705,0.1111111111111111,0.454,0.0,3.5
6,2,0.6428571428571428,0.28654970760233917,0.42307692307692313,0.0,0.18181818181818182,0.0,1.0,0.29411764705882354,0.7777777777777777,0.275,0.0,1.0
5,2,0.21428571428571427,0.17543859649122806,0.6730769230769231,0.2222222222222222,0.4318181818181818,0.0,1.0,0.1764705882352941,0.6666666666666665,0.49100000000000005,0.0,1.0
4,3,0.07142857142857142,0.4152046783625731,0.23076923076923073,0.2222222222222222,0.3636363636363637,1.0,1.0,0.29411764705882354,0.5555555555555556,0.28500000000000003,0.0,2.0
5,1,0.21428571428571427,0.3391812865497076,0.46153846153846145,0.2222222222222222,0.3181818181818182,1.0,1.0,0.4117647058823529,0.1111111111111111,0.308,0.0,0.0
0,0,0.7857142857142857,0.8771929824561403,0.28846153846153844,0.1111111111111111,0.7045454545454546,0.0,1.0,0.4117647058823529,0.1111111111111111,0.7390000000000001,1.0,1.0
6,1,0.5,0.5263157894736842,0.3653846153846154,0.1111111111111111,0.5454545454545454,0.0,0.0,0.3529411764705882,1.0,0.424,0.0,2.0
8,3,0.2857142857142857,0.3391812865497076,0.25,0.1111111111111111,0.4090909090909091,0.0,1.0,0.3529411764705882,0.0,0.15,0.0,3.0
4,1,0.2857142857142857,0.2222222222222222,0.25,0.1111111111111111,0.75,0.0,0.0,0.058823529411764705,1.0,0.27399999999999997,0.0,3.5
3,3,0.8571428571428571,0.08187134502923976,0.7692307692307692,0.1111111111111111,0.5681818181818181,1.0,1.0,0.4117647058823529,0.1111111111111111,0.107,0.0,2.0
3,3,0.7857142857142857,0.22807017543859648,0.5384615384615385,0.0,0.4090909090909091,1.0,1.0,0.3529411764705882,0.8888888888888888,0.309,0.0,0.0
2,0,0.7857142857142857,0.4269005847953216,0.7692307692307692,0.2222222222222222,0.3863636363636364,0.0,1.0,0.29411764705882354,0.0,0.6,1.0,1.0
9,1,0.6428571428571428,0.6608187134502924,0.11538461538461542,0.3333333333333333,0.25000000000000006,0.0,1.0,0.1764705882352941,1.0,0.521,0.0,0.0
6,3,0.14285714285714285,0.6081871345029239,0.21153846153846156,0.2222222222222222,0.4090909090909091,1.0,1.0,0.3529411764705882,0.3333333333333333,0.456,0.0,1.0
0,0,0.8571428571428571,0.4502923976608187,0.5576923076923077,0.6666666666666666,0.3181818181818182,1.0,0.0,0.1764705882352941,0.1111111111111111,0.798,1.0,1.0
4,0,0.5,0.3508771929824561,0.42307692307692313,0.2222222222222222,0.5681818181818181,0.0,1.0,0.1764705882352941,0.4444444444444445,0.466,0.0,1.0
9,1,0.3571428571428571,0.45614035087719296,0.3653846153846154,0.6666666666666666,0.27272727272727276,0.0,0.0,0.4117647058823529,1.0,0.61,1.0,0.0
0,3,0.07142857142857142,0.3157894736842105,0.6346153846153846,0.0,0.3636363636363637,0.0,1.0,0.23529411764705882,0.7777777777777777,0.222,0.0,1.0
7,2,0.07142857142857142,0.7134502923976608,0.5192307692307692,0.2222222222222222,0.5454545454545454,1.0,0.0,0.1764705882352941,0.0,0.657,1.0,3.0
6,2,0.5714285714285714,0.3742690058479532,0.34615384615384626,0.2222222222222222,0.5,0.0,1.0,0.29411764705882354,0.8888888888888888,0.406,0.0,1.0
1,1,0.8571428571428571,0.391812865497076,0.46153846153846145,0.4444444444444444,0.659090909090909,1.0,0.0,0.29411764705882354,0.6666666666666665,0.454,0.0,0.0
1,2,0.4285714285714286,0.023391812865497075,0.5192307692307692,0.2222222222222222,0.4090909090909091,0.0,0.0,0.23529411764705882,0.4444444444444445,0.48600000000000004,0.0,3.5
6,1,0.6428571428571428,0.3742690058479532,0.3846153846153846,0.1111111111111111,0.29545454545454547,1.0,0.0,0.3529411764705882,0.4444444444444445,0.3,0.0,3.0
2,3,0.5714285714285714,0.5555555555555556,0.5576923076923077,0.1111111111111111,0.5681818181818181,0.0,0.0,0.1764705882352941,0.8888888888888888,0.282,0.0,1.0
2,1,0.9285714285714286,0.2222222222222222,0.46153846153846145,0.6666666666666666,0.5,0.0,0.0,0.1764705882352941,0.8888888888888888,0.445,0.0,0.0
1,3,0.3571428571428571,0.27485380116959063,0.32692307692307687,0.3333333333333333,0.47727272727272735,0.0,1.0,0.47058823529411764,0.1111111111111111,0.273,0.0,2.0
8,2,1.0,0.5497076023391813,0.21153846153846156,0.0,0.3636363636363637,0.0,1.0,0.1764705882352941,0.7777777777777777,0.365,0.0,2.0
4,1,0.2857142857142857,0.15204678362573099,0.5192307692307692,0.2222222222222222,0.5,0.0,0.0,0.47058823529411764,0.4444444444444445,0.334,0.0,0.0
1,3,0.7857142857142857,0.5964912280701754,0.5961538461538463,0.5555555555555556,0.47727272727272735,1.0,1.0,0.23529411764705882,0.1111111111111111,0.507,0.0,1.0
8,1,0.0,0.3157894736842105,0.7115384615384615,0.1111111111111111,0.4090909090909091,0.0,1.0,0.4117647058823529,0.8888888888888888,0.47100000000000003,0.0,2.0
9,3,0.7857142857142857,0.3391812865497076,0.34615384615384626,0.2222222222222222,0.4090909090909091,0.0,0.0,0.1764705882352941,0.3333333333333333,0.204,0.0,1.0
8,3,0.3571428571428571,0.21052631578947367,0.5576923076923077,0.0,0.3409090909090909,0.0,0.0,0.1764705882352941,0.4444444444444445,0.052000000000000005,0.0,0.0
9,1,0.3571428571428571,0.47368421052631576,0.17307692307692313,0.3333333333333333,0.5681818181818181,0.0,1.0,0.1764705882352941,0.6666666666666665,0.561,0.0,2.0
0,3,0.14285714285714285,0.8421052631578947,0.5,0.1111111111111111,0.3409090909090909,0.0,0.0,0.4117647058823529,0.1111111111111111,0.373,0.0,0.0
5,2,0.14285714285714285,0.543859649122807,0.48076923076923084,0.2222222222222222,0.4318181818181818,0.0,0.0,0.4117647058823529,0.4444444444444445,0.467,0.0,2.0
0,3,1.0,0.2573099415204678,0.32692307692307687,0.2222222222222222,0.5,0.0,1.0,0.1764705882352941,0.7777777777777777,0.20600000000000002,0.0,1.0
1,1,0.14285714285714285,0.6081871345029239,0.5384615384615385,0.3333333333333333,0.22727272727272724,0.0,1.0,0.0,0.0,0.589,0.0,1.0
9,2,0.14285714285714285,0.3508771929824561,0.6730769230769231,0.3333333333333333,0.4318181818181818,0.0,0.0,0.1764705882352941,0.7777777777777777,0.634,1.0,1.0
